Protocol;Environment;ParallelClients;TimeSlot;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration
;;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
webrtc;local;10;evening;29.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;29.0;37.93;16.16;11.0;26.0;33.0;54.0;68.0;29.0;16.55;2.96;11.0;15.0;16.0;19.0;25.0;29.0;26.03;13.81;8.0;19.0;24.0;27.0;57.0;29.0;34.1;15.94;8.0;23.0;30.0;45.0;68.0;29.0;16.45;3.27;10.0;15.0;16.0;19.0;25.0;29.0;18.97;6.36;8.0;14.0;17.0;24.0;31.0;29.0;33012287982.34;50580384.08;32907292672.0;32984035328.0;33011662848.0;33041813504.0;33108443136.0;29.0;33041743448.28;42591611.5;32998961152.0;33004728320.0;33019580416.0;33066426368.0;33128611840.0;29.0;33050994052.41;51984513.41;32960892928.0;33012518912.0;33040711680.0;33096134656.0;33154031616.0;29.0;33018338339.31;50652881.14;32927764480.0;32995500032.0;33012572160.0;33043705856.0;33122975744.0;29.0;33043518287.45;43270080.64;33002201088.0;33004736512.0;33019883520.0;33066496000.0;33128603648.0;29.0;33117206316.14;42786319.97;33011306496.0;33085186048.0;33136877568.0;33147887616.0;33177804800.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;37.12;1.07;35.68;35.68;37.84;37.84;38.43;29.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;29.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;67.86;2.17;65.0;66.0;67.0;70.0;71.0;29.0;67.34;1.97;65.0;66.0;66.0;70.0;70.0
webrtc;local;10;morning;29.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;29.0;32.31;10.03;13.0;29.0;31.0;38.0;49.0;29.0;17.76;5.78;9.0;14.0;16.0;21.0;31.0;29.0;21.97;10.47;7.0;14.0;16.0;30.0;40.0;29.0;30.31;11.15;13.0;19.0;31.0;38.0;48.0;29.0;18.45;5.53;9.0;15.0;18.0;21.0;31.0;29.0;14.31;3.33;9.0;12.0;14.0;16.0;21.0;29.0;24263628023.17;46991614.4;24159703040.0;24228417536.0;24266432512.0;24294608896.0;24347353088.0;29.0;24323985266.76;21700058.59;24284114944.0;24314695680.0;24319979520.0;24337358848.0;24378163200.0;29.0;24312754176.0;34578097.91;24243572736.0;24293703680.0;24317915136.0;24335749120.0;24383840256.0;29.0;24274864763.59;45708385.09;24187625472.0;24243912704.0;24276860928.0;24310435840.0;24349634560.0;29.0;24324163089.66;20557292.58;24285343744.0;24315256832.0;24319905792.0;24337371136.0;24376729600.0;29.0;24334897010.76;50949166.11;24248135680.0;24295075840.0;24347062272.0;24379584512.0;24405377024.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;45.28;3.61;40.29;40.29;48.03;48.03;48.03;29.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;29.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;55.55;4.77;52.0;52.0;52.0;62.0;62.0;29.0;55.52;4.66;52.0;52.0;52.0;62.0;62.0
webrtc;local;10;night;27.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;27.0;29.56;9.48;9.0;23.0;32.0;36.0;43.0;27.0;16.96;4.22;11.0;13.5;17.0;19.5;27.0;27.0;20.15;10.09;6.0;13.5;18.0;25.0;43.0;27.0;27.96;10.21;9.0;20.0;29.0;36.0;45.0;27.0;17.37;4.32;12.0;13.5;17.0;20.0;28.0;27.0;14.22;4.94;8.0;11.0;13.0;16.0;28.0;27.0;41785940347.26;378381860.44;41184301056.0;41303873536.0;42011758592.0;42060068864.0;42129887232.0;27.0;42092557198.22;70296113.12;42008076288.0;42019366912.0;42085208064.0;42171648000.0;42214117376.0;27.0;41835243140.74;375454608.44;41268457472.0;41350569984.0;42063171584.0;42103965696.0;42157600768.0;27.0;41795506934.52;377843191.23;41199276032.0;41320484864.0;42023723008.0;42070622208.0;42120101888.0;27.0;42096093108.15;70285901.99;42008350720.0;42019545088.0;42087194624.0;42175000576.0;42218639360.0;27.0;41899094926.22;374741998.41;41351192576.0;41397424128.0;42128211968.0;42181394432.0;42203189248.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;40.58;0.55;39.65;40.29;40.95;40.95;40.95;27.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;27.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;27.0;61.67;0.96;61.0;61.0;61.0;63.0;63.0;27.0;61.56;0.85;61.0;61.0;61.0;62.0;63.0
webrtc;local;20;afternoon;55.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;55.0;40.6;13.26;19.0;30.0;41.0;50.0;72.0;55.0;23.29;6.99;9.0;18.0;23.0;27.5;42.0;55.0;36.95;17.73;11.0;21.0;31.0;52.0;72.0;55.0;38.64;15.69;14.0;25.5;36.0;52.0;70.0;55.0;23.47;6.89;9.0;19.0;24.0;27.5;42.0;55.0;21.42;5.55;10.0;17.0;21.0;26.0;34.0;55.0;30802246041.6;2356263964.08;27423166464.0;27708717056.0;32378023936.0;32531595264.0;32792465408.0;55.0;29315137014.69;2105379704.54;27498946560.0;27613911040.0;28277932032.0;32309616640.0;32515076096.0;55.0;30890865757.09;2361731159.9;27513581568.0;27790133248.0;32507035648.0;32581410816.0;32818176000.0;55.0;30830375507.78;2357919885.46;27439742976.0;27748323328.0;32410869760.0;32549433344.0;32814129152.0;55.0;29315927989.53;2106084226.55;27508637696.0;27613691904.0;28272287744.0;32312201216.0;32508039168.0;55.0;31004410228.36;2343143151.82;27746107392.0;27843301376.0;32577245184.0;32785248256.0;32818847744.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;13.07;0.79;12.01;12.07;13.08;13.95;14.03;55.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;55.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;55.0;192.6;11.55;179.0;180.0;192.0;208.0;209.0;55.0;191.76;11.8;178.0;179.0;191.0;207.0;208.0
webrtc;local;20;evening;58.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;58.0;43.38;15.91;14.0;31.5;44.5;57.5;75.0;58.0;27.41;10.16;11.0;20.25;26.0;30.0;53.0;58.0;33.81;13.81;11.0;23.0;33.5;44.0;66.0;58.0;39.16;16.64;12.0;25.0;36.0;51.75;72.0;58.0;27.64;9.72;12.0;20.25;26.0;32.25;54.0;58.0;20.55;7.72;10.0;15.25;18.0;24.0;45.0;58.0;33613303666.76;395826675.9;32875175936.0;33160193024.0;33784430592.0;33913082880.0;34086879232.0;58.0;33971177542.62;200545714.31;33722818560.0;33819127808.0;33883529216.0;34174830592.0;34310086656.0;58.0;33701613214.9;393216813.44;32992251904.0;33236171776.0;33869987840.0;34032096256.0;34132860928.0;58.0;33640918121.93;395624320.38;32904900608.0;33211877376.0;33801052160.0;33946835968.0;34101837824.0;58.0;33971928523.03;200615855.36;33722818560.0;33824922624.0;33895290880.0;34174468096.0;34311831552.0;58.0;33811452963.31;400092863.18;33215995904.0;33268913152.0;34058620928.0;34088457216.0;34187436032.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;12.89;0.5;12.18;12.24;13.08;13.36;13.43;58.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;58.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;58.0;194.5;7.69;186.0;187.0;192.0;205.0;206.0;58.0;194.0;7.63;186.0;187.0;191.0;204.0;205.0
webrtc;local;20;morning;56.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;56.0;37.68;13.2;15.0;25.75;41.5;50.25;56.0;56.0;18.91;8.13;5.0;14.0;18.0;24.0;47.0;56.0;28.09;13.28;8.0;17.0;26.0;38.25;58.0;56.0;34.09;14.65;11.0;21.75;32.0;48.5;59.0;56.0;19.09;7.66;8.0;13.75;19.0;23.0;44.0;56.0;15.45;5.64;6.0;11.0;14.0;19.0;31.0;56.0;24079785837.71;236656637.35;23733882880.0;23894930432.0;24045426688.0;24238367744.0;24539336704.0;56.0;23906138916.57;62296211.77;23764369408.0;23866703872.0;23905415168.0;23946380288.0;24017530880.0;56.0;24172932022.86;232241372.39;23839645696.0;24034870272.0;24110039040.0;24386377728.0;24609193984.0;56.0;24112150162.29;238344333.73;23741087744.0;23932601344.0;24074639360.0;24269878272.0;24579571712.0;56.0;23907043766.86;61968165.25;23774760960.0;23865571328.0;23910307840.0;23946311680.0;24022958080.0;56.0;24273224850.29;219928209.71;24081178624.0;24123596800.0;24147214336.0;24579418112.0;24636563456.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;14.47;0.83;13.29;13.36;14.78;15.23;15.42;56.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;56.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;56.0;173.98;10.33;163.0;165.0;169.0;188.0;189.0;56.0;173.21;10.25;162.0;164.0;169.0;187.0;188.0
webrtc;local;20;night;57.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;57.0;37.04;12.56;14.0;32.0;38.0;41.0;73.0;57.0;23.46;8.68;8.0;16.0;25.0;28.0;43.0;57.0;30.44;14.53;8.0;18.0;32.0;38.0;71.0;57.0;33.84;13.54;9.0;24.0;36.0;41.0;71.0;57.0;23.7;8.93;8.0;16.0;24.0;29.0;46.0;57.0;16.47;6.81;6.0;11.0;15.0;22.0;32.0;57.0;41974068493.47;178164184.0;41639370752.0;41853792256.0;41955373056.0;42099712000.0;42307084288.0;57.0;41942868686.6;119119371.95;41748013056.0;41844527104.0;41944612864.0;41996918784.0;42167586816.0;57.0;42067622139.51;160757148.57;41793433600.0;41934163968.0;42056724480.0;42179276800.0;42375630848.0;57.0;42003610641.96;182657351.57;41666543616.0;41871495168.0;42000011264.0;42118791168.0;42336333824.0;57.0;41943774549.33;116986491.74;41748013056.0;41853489152.0;41941098496.0;41999216640.0;42167570432.0;57.0;42177415347.65;123037583.78;42021769216.0;42091204608.0;42118791168.0;42312220672.0;42384449536.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;13.78;0.77;12.68;12.74;14.19;14.44;14.52;57.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;57.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;57.0;182.79;10.63;172.0;174.0;178.0;197.0;198.0;57.0;181.89;10.48;172.0;173.0;176.0;196.0;197.0
webrtc;remote;1;afternoon;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;7.12;6.64;1.0;4.0;5.0;8.0;33.0;25.0;5.4;6.69;1.0;2.0;3.0;4.0;30.0;25.0;5.84;4.28;1.0;3.0;4.0;8.0;16.0;25.0;8.4;0.65;8.0;8.0;8.0;9.0;10.0;25.0;8.52;0.71;8.0;8.0;8.0;9.0;10.0;25.0;19.4;1.5;17.0;18.0;19.0;20.0;22.0;25.0;27882763714.56;330950050.81;27267194880.0;27674972160.0;28023517184.0;28103249920.0;28246126592.0;25.0;27907220439.04;337758949.31;27297128448.0;27693461504.0;28040171520.0;28144705536.0;28243632128.0;25.0;27892991262.72;329756584.94;27288162304.0;27650240512.0;28022980608.0;28128051200.0;28250710016.0;25.0;4571735654.4;29926897.71;4511150080.0;4544479232.0;4572762112.0;4588949504.0;4629708800.0;25.0;4572120678.4;29095267.81;4532584448.0;4547596288.0;4568514560.0;4594262016.0;4629725184.0;25.0;4569804308.48;30004611.11;4512440320.0;4544090112.0;4569022464.0;4590170112.0;4627386368.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;22.49;0.15;22.1;22.5;22.5;22.5;22.71;25.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;111.92;0.76;111.0;111.0;112.0;112.0;114.0;25.0;111.04;0.73;110.0;111.0;111.0;111.0;113.0
webrtc;remote;1;evening;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;7.56;3.47;1.0;6.0;8.0;10.0;15.0;25.0;9.92;6.62;2.0;6.0;7.0;11.0;30.0;25.0;10.2;5.18;4.0;6.0;10.0;12.0;22.0;25.0;8.48;0.51;8.0;8.0;8.0;9.0;9.0;25.0;8.92;0.7;8.0;9.0;9.0;9.0;11.0;25.0;19.24;1.79;15.0;18.0;20.0;20.0;22.0;25.0;33435825438.72;761447794.56;32597303296.0;32913563648.0;33132879872.0;33893584896.0;35156217856.0;25.0;33503303434.24;792240320.25;32591237120.0;32954511360.0;33187774464.0;33913901056.0;35161198592.0;25.0;33438224056.32;759364902.09;32605999104.0;32916684800.0;33131106304.0;33889787904.0;35156504576.0;25.0;4919812096.0;30173955.76;4854460416.0;4901941248.0;4920205312.0;4936531968.0;4974661632.0;25.0;4921808977.92;27312640.95;4869324800.0;4904632320.0;4920754176.0;4940115968.0;4985753600.0;25.0;4918894592.0;30169519.19;4856516608.0;4897300480.0;4920692736.0;4938596352.0;4973252608.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;22.58;0.14;22.3;22.5;22.5;22.71;22.91;25.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;111.88;0.88;110.0;111.0;112.0;112.0;114.0;25.0;110.64;0.7;109.0;110.0;111.0;111.0;112.0
webrtc;remote;1;morning;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;4.64;2.87;1.0;3.0;4.0;6.0;12.0;25.0;2.64;1.55;0.0;2.0;2.0;4.0;5.0;25.0;4.2;3.83;0.0;1.0;3.0;5.0;15.0;25.0;8.32;0.48;8.0;8.0;8.0;9.0;9.0;25.0;8.92;0.81;8.0;8.0;9.0;9.0;11.0;25.0;17.88;1.96;15.0;17.0;17.0;19.0;22.0;25.0;29936506961.92;77403223.62;29774716928.0;29913415680.0;29923545088.0;29956247552.0;30233747456.0;25.0;29920053166.08;45778834.55;29795913728.0;29896208384.0;29923680256.0;29955813376.0;29990588416.0;25.0;29941817671.68;77896636.62;29777526784.0;29923418112.0;29933383680.0;29945647104.0;30248542208.0;25.0;4080987668.48;86540550.61;3695988736.0;4073369600.0;4100685824.0;4125044736.0;4140769280.0;25.0;4098682224.64;34762222.7;4007866368.0;4078579712.0;4101066752.0;4126220288.0;4155252736.0;25.0;4090860339.2;43801834.11;3937148928.0;4074143744.0;4100575232.0;4126691328.0;4142477312.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;22.63;0.13;22.5;22.5;22.71;22.71;22.91;25.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;111.04;0.73;110.0;111.0;111.0;112.0;112.0;25.0;110.36;0.64;109.0;110.0;110.0;111.0;111.0
webrtc;remote;1;night;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;5.36;4.49;0.0;2.0;4.0;7.0;16.0;25.0;5.56;3.78;1.0;3.0;4.0;7.0;16.0;25.0;4.68;2.44;1.0;3.0;4.0;5.0;12.0;25.0;8.56;0.82;8.0;8.0;8.0;9.0;11.0;25.0;9.0;0.71;8.0;9.0;9.0;9.0;11.0;25.0;19.36;1.35;17.0;18.0;19.0;20.0;22.0;25.0;40292221419.52;1007923070.98;39787311104.0;39909490688.0;40171884544.0;40225476608.0;44944007168.0;25.0;40087932108.8;285593459.11;39806926848.0;39851192320.0;40020307968.0;40213200896.0;41139261440.0;25.0;40297412034.56;1013030278.56;39802843136.0;39922290688.0;40167682048.0;40226648064.0;44971380736.0;25.0;4702184734.72;21848797.01;4650033152.0;4687572992.0;4698599424.0;4722819072.0;4743712768.0;25.0;4709585715.2;20498244.64;4669812736.0;4694478848.0;4705644544.0;4725276672.0;4758425600.0;25.0;4701330636.8;19808668.4;4659765248.0;4688850944.0;4698144768.0;4711636992.0;4731514880.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;22.71;0.13;22.5;22.71;22.71;22.71;22.91;25.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;110.8;0.65;110.0;110.0;111.0;111.0;112.0;25.0;110.0;0.65;109.0;110.0;110.0;110.0;111.0
webrtc;remote;5;afternoon;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;7.4;1.55;5.0;6.0;8.0;8.5;10.0;15.0;8.6;5.49;1.0;6.0;8.0;9.5;25.0;15.0;14.0;8.56;5.0;7.0;12.0;19.0;29.0;15.0;20.6;6.67;10.0;16.5;22.0;26.5;29.0;15.0;10.0;1.13;9.0;9.0;10.0;11.0;12.0;15.0;21.07;1.44;18.0;20.0;21.0;22.0;23.0;15.0;28526888004.27;138083378.61;28337999872.0;28340412416.0;28608200704.0;28630820864.0;28639559680.0;15.0;28586727560.53;50949528.37;28506152960.0;28552235008.0;28580524032.0;28633792512.0;28661940224.0;15.0;28536433049.6;129038003.02;28342747136.0;28376291328.0;28612718592.0;28631150592.0;28648038400.0;15.0;4700629401.6;68170979.22;4608536576.0;4610484224.0;4729843712.0;4762546176.0;4766556160.0;15.0;4751921425.07;23087008.53;4715810816.0;4723843072.0;4763258880.0;4765384704.0;4779761664.0;15.0;4704872857.6;67358093.59;4614569984.0;4614934528.0;4734599168.0;4765126656.0;4766978048.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;22.65;0.14;22.5;22.5;22.71;22.71;22.91;15.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;110.8;0.41;110.0;111.0;111.0;111.0;111.0;15.0;110.27;0.7;109.0;110.0;110.0;111.0;111.0
webrtc;remote;5;evening;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;15.73;3.79;9.0;14.0;17.0;18.0;21.0;15.0;9.47;5.73;3.0;6.0;9.0;11.5;26.0;15.0;7.87;2.59;3.0;6.5;8.0;10.0;11.0;15.0;19.6;7.92;9.0;12.0;23.0;25.0;33.0;15.0;10.6;0.83;9.0;10.0;11.0;11.0;12.0;15.0;20.47;2.03;17.0;19.0;20.0;22.0;24.0;15.0;35238828168.53;456989970.32;34699681792.0;34703663104.0;35234742272.0;35781681152.0;35785658368.0;15.0;35304037034.67;346751148.73;34899365888.0;34983137280.0;35212955648.0;35714519040.0;35791269888.0;15.0;35267816652.8;444788314.74;34742034432.0;34745804800.0;35259072512.0;35797002240.0;35798220800.0;15.0;4997112627.2;43010534.49;4943368192.0;4944568320.0;5007482880.0;5043834880.0;5047017472.0;15.0;5024175172.27;28715923.85;4983402496.0;4988196864.0;5036494848.0;5048025088.0;5052035072.0;15.0;5001885286.4;42637585.81;4947369984.0;4948273152.0;5009473536.0;5047300096.0;5048393728.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;22.5;0.19;22.1;22.4;22.5;22.71;22.71;15.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;112.2;0.94;111.0;111.5;112.0;113.0;114.0;15.0;111.0;0.93;110.0;110.0;111.0;111.5;113.0
webrtc;remote;5;morning;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;9.47;1.68;7.0;8.5;9.0;10.5;12.0;15.0;5.87;3.6;1.0;4.0;5.0;7.0;15.0;15.0;5.6;3.04;1.0;3.0;4.0;8.0;10.0;15.0;18.67;8.11;8.0;11.0;22.0;26.5;29.0;15.0;10.53;1.25;9.0;9.5;11.0;11.0;13.0;15.0;20.67;1.23;18.0;20.0;21.0;22.0;22.0;15.0;29904740625.07;47591170.52;29862916096.0;29870913536.0;29879746560.0;29964687360.0;29973250048.0;15.0;29904962628.27;89086995.91;29796282368.0;29841432576.0;29882642432.0;30006149120.0;30045290496.0;15.0;29913774489.6;33485747.73;29884088320.0;29891907584.0;29893451776.0;29955346432.0;29965475840.0;15.0;4411486208.0;204014034.22;4133122048.0;4133246976.0;4539383808.0;4563140608.0;4564385792.0;15.0;4565320772.27;21105804.84;4535177216.0;4551028736.0;4566204416.0;4589674496.0;4591710208.0;15.0;4417298158.93;197359786.74;4135952384.0;4157986816.0;4538679296.0;4564893696.0;4565409792.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;22.61;0.13;22.5;22.5;22.5;22.71;22.91;15.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;111.33;0.72;110.0;111.0;111.0;112.0;112.0;15.0;110.47;0.64;109.0;110.0;111.0;111.0;111.0
webrtc;remote;5;night;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;12.93;6.52;6.0;8.0;10.0;17.5;26.0;15.0;6.87;3.38;3.0;5.0;6.0;7.0;18.0;15.0;7.13;4.34;1.0;5.0;7.0;7.0;18.0;15.0;20.47;7.42;9.0;13.0;24.0;26.5;28.0;15.0;9.67;0.9;9.0;9.0;9.0;10.0;12.0;15.0;20.6;0.99;19.0;20.0;21.0;21.0;22.0;15.0;40100233762.13;139813626.93;39904899072.0;39912470528.0;40188325888.0;40199084032.0;40210194432.0;15.0;40172203485.87;54938882.98;40014954496.0;40154724352.0;40182382592.0;40205066240.0;40231055360.0;15.0;40109615240.53;134572195.2;39924977664.0;39927685120.0;40196640768.0;40208205824.0;40213757952.0;15.0;4752952251.73;17579685.47;4737118208.0;4737572864.0;4745277440.0;4776327168.0;4776714240.0;15.0;4771031449.6;26917206.01;4737036288.0;4744517632.0;4766392320.0;4801359872.0;4815192064.0;15.0;4755351415.47;17309229.71;4740612096.0;4741386240.0;4746309632.0;4778346496.0;4779765760.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;22.65;0.16;22.3;22.5;22.71;22.71;22.91;15.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;111.27;0.59;110.0;111.0;111.0;112.0;112.0;15.0;110.27;0.8;109.0;110.0;110.0;111.0;112.0
webrtc;remote;10;afternoon;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;17.6;7.82;4.0;15.0;18.0;23.5;31.0;30.0;9.3;3.93;3.0;6.25;8.0;11.75;18.0;30.0;9.1;4.69;4.0;6.0;8.0;11.0;21.0;30.0;21.97;6.5;9.0;19.25;24.0;27.0;32.0;30.0;12.33;1.45;9.0;11.25;12.0;13.0;15.0;30.0;22.1;1.71;19.0;21.0;22.0;23.0;27.0;30.0;28879220462.93;173814673.35;28624830464.0;28675093504.0;28908109824.0;29058805760.0;29092618240.0;30.0;28973846664.53;102408991.4;28747431936.0;28928065536.0;28952274944.0;29078126592.0;29151784960.0;30.0;28900969403.73;162177488.98;28677926912.0;28706258944.0;28930852864.0;29076606976.0;29099171840.0;30.0;4804243182.93;30870429.03;4775448576.0;4777148416.0;4788783104.0;4844384256.0;4851318784.0;30.0;4834320247.47;31756883.98;4787634176.0;4792189952.0;4853837824.0;4856542208.0;4865331200.0;30.0;4811375957.33;31126396.52;4778852352.0;4785466368.0;4798160896.0;4852060160.0;4854984704.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;23.82;0.14;23.56;23.79;23.79;23.96;24.02;30.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;106.13;0.68;105.0;106.0;106.0;106.0;108.0;30.0;104.87;0.63;104.0;104.25;105.0;105.0;106.0
