Id;Protocol;Environment;TimeSlot;TestBegin;TestEnd;ClientId;ParallelClients;TransferStart;TransferEnd;BytesPayload;CpuClientBefore;CpuClientAfter;CpuClientWhile;CpuServerBefore;CpuServerAfter;CpuServerWhile;RamClientBefore;RamClientAfter;RamClientWhile;RamServerBefore;RamServerAfter;RamServerWhile;LostPackets;Error;ThroughputMbps;BytesSentTotal;BandwidthEfficiency;ConnectionDuration;TransferDuration
611;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:20Z;17;20;1744758581;1744758620;312214163;7.8125;14.945919;11.95757;9.682804;22.128378;21.124361;42006654976;42314027008;42096324608;3774238720;4102279168;3744055296;0;;64.04393005371094;313357583;0.9963511824607849;39;39
612;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:31Z;5;20;1744758581;1744758631;312214163;8.070866;11.425781;12.391094;9.698996;21.79054;21.694915;42014412800;42466041856;42091184128;3774238720;4076281856;3744026624;0;;49.95426940917969;313357583;0.9963511824607849;50;50
613;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:14Z;1;20;1744758581;1744758614;312214163;8.203125;8.993157;12.608277;9.380234;22.091063;21.658206;42014875648;42389454848;42083672064;3774238720;4091523072;3744559104;0;;75.68828582763672;313357583;0.9963511824607849;33;33
614;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:16Z;2;20;1744758581;1744758616;312214163;8.398438;10.029211;13.378906;9.698996;21.16041;21.827411;42014875648;42421547008;42073235456;3773874176;4084056064;3745710080;0;;71.36324310302734;313357583;0.9963511824607849;35;35
615;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:35Z;20;20;1744758581;1744758634;312214163;9.082031;14.327772;13.964844;9.715243;20.135364;22.016807;42021212160;42439786496;42065940480;3773874176;4078313472;3747467264;0;;47.12666702270508;313357583;0.9963511824607849;54;53
616;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:35Z;15;20;1744758581;1744758635;312214163;9.863281;15.332031;13.476562;10.067113;21.319797;22.315436;42028621824;42368290816;42056392704;3773734912;4083060736;3746082816;0;;46.25395202636719;313357583;0.9963511824607849;54;54
617;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:33Z;7;20;1744758582;1744758633;312214163;10.058594;14.876847;14.453125;10.588235;22.166667;22.445561;42033557504;42354692096;42045116416;3756371968;4095029248;3747717120;0;;48.97477340698242;313357583;0.9963511824607849;52;51
618;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:28Z;13;20;1744758582;1744758628;312214163;10.644531;10.449219;15.527344;11.428571;20.547945;22.871452;42028146688;42423824384;42042032128;3759878144;4087377920;3746791424;0;;54.29811477661133;313357583;0.9963511824607849;47;46
619;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:36Z;6;20;1744758582;1744758636;312214163;11.523438;21.338506;16.015625;11.784512;17.935702;22.871452;42036465664;42373353472;42034544640;3760529408;4089495552;3750817792;0;;46.25395202636719;313357583;0.9963511824607849;55;54
620;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:30Z;9;20;1744758582;1744758630;312214163;12;16.861598;16;12.690355;21.052631;23.12812;42036781056;42408730624;42041765888;3761700864;4068712448;3749871616;0;;52.03569412231445;313357583;0.9963511824607849;49;48
621;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:34Z;8;20;1744758582;1744758634;312214163;12.007874;15.625;15.722656;13.006756;20.439189;23.038397;42043437056;42402758656;42041892864;3764436992;4070723584;3750125568;0;;48.03295135498047;313357583;0.9963511824607849;53;52
622;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:36Z;3;20;1744758582;1744758636;312214163;11.862745;12.695312;15.429688;13.728813;15.397631;23.421927;42043371520;42344689664;42050428928;3762851840;4045336576;3751378944;0;;46.25395202636719;313357583;0.9963511824607849;55;54
623;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:37Z;19;20;1744758582;1744758637;312214163;11.816406;8.407517;15.527344;14.067796;10.756303;23.294509;42043371520;42286829568;42052530176;3763585024;4018651136;3751714816;0;;45.41297149658203;313357583;0.9963511824607849;56;55
624;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:37Z;4;20;1744758582;1744758637;312214163;12.106299;8.800774;15.625;14.915254;10.887772;23.255814;42043392000;42290106368;42058874880;3731742720;4018651136;3751227392;0;;45.41297149658203;313357583;0.9963511824607849;56;55
625;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:36Z;11;20;1744758582;1744758636;312214163;12.109375;21.359223;16.015625;15.762712;18.074324;23.12812;42043486208;42376740864;42063167488;3731574784;4090560512;3752562688;0;;46.25395202636719;313357583;0.9963511824607849;55;54
626;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:36Z;14;20;1744758582;1744758636;312214163;11.804878;11.374876;16.308594;18.461539;15.514334;23.421927;42049937408;42312146944;42082136064;3735310336;4048916480;3755012096;0;;46.25395202636719;313357583;0.9963511824607849;55;54
627;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:35Z;16;20;1744758582;1744758635;312214163;10.351562;21.595331;15.917969;20.51282;20.741989;22.871453;42035081216;42368540672;42099245056;3736403968;4098457600;3756515328;0;;47.12666702270508;313357583;0.9963511824607849;54;53
628;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:03Z;18;20;1744758582;1744758602;312214163;9.655172;14.550781;14.481409;20.648464;25.252525;22.704507;42037637120;42511577088;42112176128;3736915968;4134735872;3758690304;0;;124.88567352294922;313357583;0.9963511824607849;22;20
629;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:32Z;10;20;1744758582;1744758632;312214163;9.565217;12.548638;14.980545;21.258503;21.812081;22.184875;42057715712;42442420224;42126180352;3738103808;4087328768;3760013312;0;;49.95426940917969;313357583;0.9963511824607849;51;50
630;http3;remote;night;2025-04-16T01:09:41Z;2025-04-16T01:10:42Z;12;20;1744758582;1744758641;312214163;10.15625;10.187933;12.207031;20.819113;8.695652;21.621622;42074902528;41983520768;42147311616;3741954048;3685896192;3761602560;0;;42.33412551879883;313357583;0.9963511824607849;61;59
631;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:07Z;9;20;1744758642;1744758667;312214163;5.761719;14.550781;12.207031;9.395973;21.731749;21.79054;41973866496;42687438848;42061357056;3588173824;4025499648;3570372608;0;;99.90853881835938;313357583;0.9963511824607849;25;25
632;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:22Z;3;20;1744758642;1744758682;312214163;5.664062;19.238281;13.085938;9.563759;21.864407;22.091062;41977704448;42793873408;42064355328;3588173824;4069961728;3570286592;0;;62.44283676147461;313357583;0.9963511824607849;40;40
633;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:37Z;5;20;1744758642;1744758697;312214163;5.273438;6.835938;13.378906;9.731543;20.200333;22.128378;41979764736;42371436544;42073137152;3587915776;4090556416;3572269056;0;;45.41297149658203;313357583;0.9963511824607849;55;55
634;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:33Z;8;20;1744758642;1744758693;312214163;4.990215;11.252446;13.411079;10.05025;21.416526;22.222222;41979793408;42500907008;42072072192;3587915776;4069797888;3573645312;0;;48.97477340698242;313357583;0.9963511824607849;51;51
635;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:27Z;13;20;1744758642;1744758686;312214163;4.882812;13.964844;13.964844;10.067114;21.959459;22.091062;41979916288;42767802368;42075033600;3587915776;4054159360;3573194752;0;;56.766212463378906;313357583;0.9963511824607849;45;44
636;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:32Z;4;20;1744758642;1744758692;312214163;4.880383;10.644531;14.505283;10.420168;22.537562;22.091062;41983574016;42533986304;42095292416;3570520064;4066992128;3576176640;0;;49.95426940917969;313357583;0.9963511824607849;50;50
637;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:33Z;20;20;1744758642;1744758693;312214163;4.980469;12.5;14.396887;11.055276;21.247892;22.222222;41988145152;42524676096;42090979328;3570798592;4068798464;3579215872;0;;48.97477340698242;313357583;0.9963511824607849;51;51
638;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:37Z;15;20;1744758643;1744758697;312214163;6.570048;6.835938;14.648438;11.111111;20.46589;22.315437;42002546688;42378014720;42090610688;3570282496;4096004096;3573665792;0;;46.25395202636719;313357583;0.9963511824607849;55;54
639;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:36Z;18;20;1744758643;1744758696;312214163;6.420233;14.671815;17.504836;11.635751;21.008404;22.742475;42011033600;42447384576;42090614784;3571187712;4082778112;3574210560;0;;47.12666702270508;313357583;0.9963511824607849;54;53
640;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:32Z;17;20;1744758643;1744758692;312214163;7.563851;9.329446;17.871094;12.121212;21.621622;23;42011033600;42547576832;42091155456;3571064832;4060823552;3576070144;0;;50.9737434387207;313357583;0.9963511824607849;50;49
641;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:27Z;2;20;1744758643;1744758686;312214163;8.105469;14.451988;17.675781;12.626263;22.613065;22.704507;42008072192;42788179968;42091585536;3572252672;4051365888;3575660544;0;;58.086360931396484;313357583;0.9963511824607849;45;43
642;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:43Z;16;20;1744758643;1744758703;312214163;8.571429;2.427184;16.894531;13.131313;8.528428;22.742475;42008055808;41808764928;42104410112;3572285440;3681710080;3578064896;0;;41.62855529785156;313357583;0.9963511824607849;61;60
643;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:37Z;19;20;1744758643;1744758697;312214163;9.081935;5.842259;16.796875;14.141414;14.141415;22.742475;42018193408;42330034176;42112065536;3576221696;4070453248;3576369152;0;;46.25395202636719;313357583;0.9963511824607849;55;54
644;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:37Z;7;20;1744758643;1744758697;312214163;9.458128;7.446809;16.894531;15.177066;17.69616;22.222222;42018025472;42381103104;42112376832;3576193024;4062904320;3578216448;0;;46.25395202636719;313357583;0.9963511824607849;55;54
645;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:35Z;6;20;1744758643;1744758695;312214163;9.570312;12.292683;17.480469;16.666666;20.672269;21.827411;41996673024;42376388608;42128580608;3559829504;4086009856;3578376192;0;;48.03295135498047;313357583;0.9963511824607849;53;52
646;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:33Z;12;20;1744758643;1744758692;312214163;10.187933;12.02346;16.503906;17.200674;22.795341;21.827411;41982943232;42556837888;42128654336;3559038976;4070420480;3578445824;0;;50.9737434387207;313357583;0.9963511824607849;51;49
647;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:38Z;10;20;1744758643;1744758697;312214163;10.15625;4.980469;17.480469;18.013468;13.613445;21.959459;41972445184;42254630912;42137108480;3564003328;4072628224;3579559936;0;;46.25395202636719;313357583;0.9963511824607849;56;54
648;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:39Z;14;20;1744758643;1744758699;312214163;10.594059;2.832031;17.087379;19.730185;10.552764;21.95946;41972559872;42160295936;42147627008;3562180608;3968892928;3580612608;0;;44.60202407836914;313357583;0.9963511824607849;57;56
649;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:37Z;11;20;1744758643;1744758697;312214163;9.881423;7.29064;19.550342;21.283784;15.912898;22.222223;41971433472;42371223552;42168819712;3564429312;4067295232;3586379776;0;;46.25395202636719;313357583;0.9963511824607849;55;54
650;http3;remote;night;2025-04-16T01:10:42Z;2025-04-16T01:11:38Z;1;20;1744758643;1744758698;312214163;7.128906;3.194579;16.699219;21.186441;11.279461;21.827411;41988116480;42204884992;42161926144;3565166592;3972841472;3585888256;0;;45.41297149658203;313357583;0.9963511824607849;56;55
651;webtransport;remote;night;2025-04-16T01:11:43Z;2025-04-16T01:11:50Z;1;1;1744758703;1744758710;312214163;1.267057;8.110781;5.410628;9.579832;8.681135;14.789916;41767501824;41842995200;41795190784;3572977664;3546681344;3543941120;0;;356.8161926269531;313357583;0.9963511824607849;7;7
652;webtransport;remote;night;2025-04-16T01:11:50Z;2025-04-16T01:11:58Z;1;1;1744758710;1744758718;312214163;4.416094;1.953125;4.6875;8.862876;8.695652;12.583893;41851273216;41684803584;41840709632;3538558976;3542540288;3529015296;0;;312.21417236328125;313357583;0.9963511824607849;8;8
653;webtransport;remote;night;2025-04-16T01:11:58Z;2025-04-16T01:12:06Z;1;1;1744758718;1744758726;312214163;2.44858;3.623898;7.425265;8.375209;8.375209;13.445378;41676967936;41775149056;41713041408;3528486912;3549138944;3517534208;0;;312.21417236328125;313357583;0.9963511824607849;8;8
654;webtransport;remote;night;2025-04-16T01:12:06Z;2025-04-16T01:12:13Z;1;1;1744758726;1744758733;312214163;3.118908;3.125;4.567541;8.681135;8.695652;13.613446;41736159232;41843638272;41756033024;3522662400;3536777216;3517177856;0;;356.8161926269531;313357583;0.9963511824607849;7;7
655;webtransport;remote;night;2025-04-16T01:12:13Z;2025-04-16T01:12:26Z;1;1;1744758733;1744758745;312214163;2.929688;3.31384;6.508876;8.681135;8.528428;10.774411;41829965824;41721176064;41802850304;3527815168;3487940608;3530895360;0;;208.1427764892578;313357583;0.9963511824607849;13;12
656;webtransport;remote;night;2025-04-16T01:12:26Z;2025-04-16T01:12:30Z;1;1;1744758746;1744758749;312214163;3.747535;8.188825;5.957031;8.389262;8.557047;15.762712;41719336960;41884692480;41782931456;3487588352;3490758656;3473387520;0;;832.5711059570312;313357583;0.9963511824607849;4;3
657;webtransport;remote;night;2025-04-16T01:12:30Z;2025-04-16T01:12:38Z;1;1;1744758750;1744758757;312214163;5.263158;5.853175;7.411067;8.375209;8.681135;12.289563;41879773184;41607921664;41895931904;3491012608;3522105344;3498414080;0;;356.8161926269531;313357583;0.9963511824607849;8;7
658;webtransport;remote;night;2025-04-16T01:12:38Z;2025-04-16T01:12:42Z;1;1;1744758758;1744758761;312214163;3.317073;10.187933;9.734513;8.695652;8.862876;16.357504;41605767168;41841270784;41675173888;3514073088;3537514496;3520356352;0;;832.5711059570312;313357583;0.9963511824607849;4;3
659;webtransport;remote;night;2025-04-16T01:12:42Z;2025-04-16T01:12:49Z;1;1;1744758762;1744758769;312214163;6.054688;10.15625;5.128205;8.681135;8.528428;14.09396;41811406848;41842618368;41844649984;3537465344;3570954240;3543146496;0;;356.8161926269531;313357583;0.9963511824607849;7;7
660;webtransport;remote;night;2025-04-16T01:12:49Z;2025-04-16T01:12:56Z;1;1;1744758769;1744758775;312214163;5.30888;11.27451;8.487805;8.542713;8.375209;14.189189;41836183552;41807433728;41887490048;3559567360;3560316928;3551936512;0;;416.2855529785156;313357583;0.9963511824607849;7;6
661;webtransport;remote;night;2025-04-16T01:12:56Z;2025-04-16T01:13:00Z;1;1;1744758776;1744758780;312214163;2.56917;6.557377;9.547244;8.528429;8.877722;16.806723;41780854784;41940418560;41801695232;3554607104;3554373632;3550498816;0;;624.4283447265625;313357583;0.9963511824607849;4;4
662;webtransport;remote;night;2025-04-16T01:13:00Z;2025-04-16T01:13:06Z;1;1;1744758780;1744758786;312214163;5.024155;8.930324;4.980469;8.542713;8.681135;13.851351;41907716096;41855184896;41938075648;3551354880;3590901760;3554942976;0;;416.2855529785156;313357583;0.9963511824607849;6;6
663;webtransport;remote;night;2025-04-16T01:13:06Z;2025-04-16T01:13:11Z;1;1;1744758786;1744758791;312214163;3.73648;2.689721;7.789679;8.542713;8.681135;16.694772;41816162304;41851936768;41860603904;3581407232;3600347136;3579891712;0;;499.5426940917969;313357583;0.9963511824607849;5;5
664;webtransport;remote;night;2025-04-16T01:13:11Z;2025-04-16T01:13:18Z;1;1;1744758791;1744758798;312214163;13.043478;6.347656;8.300781;8.557047;8.375209;13.131313;41797517312;41758216192;41844523008;3593089024;3556646912;3586711552;0;;356.8161926269531;313357583;0.9963511824607849;7;7
665;webtransport;remote;night;2025-04-16T01:13:18Z;2025-04-16T01:13:26Z;1;1;1744758799;1744758806;312214163;3.045187;4.598826;12.011719;8.695652;8.528428;12.897823;41754492928;41475366912;41735901184;3555905536;3541024768;3551313920;0;;356.8161926269531;313357583;0.9963511824607849;8;7
666;webtransport;remote;night;2025-04-16T01:13:26Z;2025-04-16T01:13:31Z;1;1;1744758807;1744758811;312214163;13.609467;3.291384;9.472656;8.84808;8.681135;15.033784;41473056768;41666392064;41513115648;3538923520;3540119552;3518689280;0;;624.4283447265625;313357583;0.9963511824607849;5;4
667;webtransport;remote;night;2025-04-16T01:13:31Z;2025-04-16T01:13:44Z;1;1;1744758811;1744758824;312214163;1.828681;3.72549;3.269231;8.37521;9;11.055277;41622499328;41435078656;41599946752;3540516864;3499630592;3550863360;0;;192.13180541992188;313357583;0.9963511824607849;13;13
668;webtransport;remote;night;2025-04-16T01:13:44Z;2025-04-16T01:13:51Z;1;1;1744758824;1744758831;312214163;3.238469;8.413926;5.273438;8.542714;8.695652;12.5;41435103232;41502486528;41440006144;3486126080;3479556096;3464265728;0;;356.8161926269531;313357583;0.9963511824607849;7;7
669;webtransport;remote;night;2025-04-16T01:13:51Z;2025-04-16T01:14:03Z;1;1;1744758831;1744758843;312214163;3.714565;11.121951;5.550146;8.695652;8.542713;10.79258;41510252544;41424949248;41459359744;3479576576;3526078464;3497930752;0;;208.1427764892578;313357583;0.9963511824607849;12;12
670;webtransport;remote;night;2025-04-16T01:14:03Z;2025-04-16T01:14:11Z;1;1;1744758843;1744758851;312214163;17.089844;16.797642;40.820312;8.542714;8.862876;12.919463;41453637632;42500612096;41622544384;3506708480;3501953024;3485028352;0;;312.21417236328125;313357583;0.9963511824607849;8;8
671;webtransport;remote;night;2025-04-16T01:14:11Z;2025-04-16T01:14:16Z;1;1;1744758851;1744758856;312214163;17.02544;8.712871;18.554688;8.542713;8.542713;14.646464;42566717440;42420355072;42588286976;3497844736;3521331200;3499032576;0;;499.5426940917969;313357583;0.9963511824607849;5;5
672;webtransport;remote;night;2025-04-16T01:14:16Z;2025-04-16T01:14:23Z;1;1;1744758856;1744758863;312214163;10.470701;8.754864;13.391137;8.681135;8.695652;13.902848;42235846656;42459066368;42276794368;3521273856;3548688384;3523383296;0;;356.8161926269531;313357583;0.9963511824607849;7;7
673;webtransport;remote;night;2025-04-16T01:14:23Z;2025-04-16T01:14:30Z;1;1;1744758863;1744758869;312214163;7.976654;8.406647;12.962963;8.710218;8.681135;16.107382;42650750976;42772033536;42703147008;3543191552;3566673920;3547676672;0;;416.2855529785156;313357583;0.9963511824607849;7;6
674;webtransport;remote;night;2025-04-16T01:14:30Z;2025-04-16T01:14:34Z;1;1;1744758870;1744758873;312214163;8.77193;6.19469;8.59375;8.833334;9.060403;16.694772;42801909760;42920562688;42865295360;3566673920;3582095360;3558883328;0;;832.5711059570312;313357583;0.9963511824607849;4;3
675;webtransport;remote;night;2025-04-16T01:14:34Z;2025-04-16T01:14:47Z;1;1;1744758874;1744758887;312214163;5.588235;4.146577;11.403509;8.557047;8.542713;10.77441;42915348480;42652491776;42873778176;3582087168;3516125184;3597025280;0;;192.13180541992188;313357583;0.9963511824607849;13;13
676;webtransport;remote;night;2025-04-16T01:14:47Z;2025-04-16T01:14:59Z;1;5;1744758887;1744758899;312214163;7.897335;12.684366;14.522417;9.915967;15.54054;20.133112;42626428928;42839916544;42711097344;3505545216;3655929856;3500834816;0;;208.1427764892578;313357583;0.9963511824607849;12;12
677;webtransport;remote;night;2025-04-16T01:14:47Z;2025-04-16T01:14:55Z;4;5;1744758887;1744758895;312214163;7.759457;10.15625;13.880743;10.050251;18.151261;20.03339;42636967936;42966069248;42719481856;3505287168;3595468800;3501162496;0;;312.21417236328125;313357583;0.9963511824607849;8;8
678;webtransport;remote;night;2025-04-16T01:14:47Z;2025-04-16T01:14:59Z;3;5;1744758887;1744758899;312214163;8.325266;13.371538;14.04878;10.050251;14.165261;20.133112;42636967936;42764423168;42719612928;3504922624;3658268672;3501568000;0;;208.1427764892578;313357583;0.9963511824607849;12;12
679;webtransport;remote;night;2025-04-16T01:14:47Z;2025-04-16T01:15:01Z;5;5;1744758887;1744758901;312214163;8.51272;9.472656;13.870029;9.93266;10.887772;20.364238;42636967936;42775916544;42723864576;3504922624;3681185792;3501903872;0;;178.40809631347656;313357583;0.9963511824607849;14;14
680;webtransport;remote;night;2025-04-16T01:14:47Z;2025-04-16T01:15:10Z;2;5;1744758887;1744758909;312214163;8.878049;6.152344;13.536702;10.57047;8.681136;19.966722;42637012992;42488930304;42726076416;3504558080;3557920768;3502682112;0;;113.53242492675781;313357583;0.9963511824607849;23;22
681;webtransport;remote;night;2025-04-16T01:15:10Z;2025-04-16T01:15:23Z;1;5;1744758910;1744758923;312214163;8.406647;8.179163;14.257812;10.050251;12.331081;18.760469;42500833280;42863271936;42560163840;3525988352;3669311488;3514126336;0;;192.13180541992188;313357583;0.9963511824607849;13;13
682;webtransport;remote;night;2025-04-16T01:15:10Z;2025-04-16T01:15:23Z;2;5;1744758910;1744758923;312214163;8.333333;12.5;14.746094;9.899329;13.94958;18.959731;42500870144;42861518848;42564460544;3524894720;3664764928;3515416576;0;;192.13180541992188;313357583;0.9963511824607849;13;13
683;webtransport;remote;night;2025-04-16T01:15:10Z;2025-04-16T01:15:28Z;3;5;1744758910;1744758928;312214163;8.300781;9.359606;15.234375;10.050252;10.588235;19.095477;42500894720;42861318144;42564685824;3524894720;3666034688;3517710336;0;;138.76185607910156;313357583;0.9963511824607849;18;18
684;webtransport;remote;night;2025-04-16T01:15:10Z;2025-04-16T01:15:33Z;4;5;1744758910;1744758933;312214163;8.814887;7.421875;15.324927;10.067114;9.866221;18.655462;42500902912;42757718016;42568908800;3524272128;3549270016;3520466944;0;;108.59622955322266;313357583;0.9963511824607849;23;23
685;webtransport;remote;night;2025-04-16T01:15:10Z;2025-04-16T01:15:16Z;5;5;1744758910;1744758916;312214163;9.375;11.132812;14.84375;10.252101;16.835017;18.381113;42511421440;42858647552;42572578816;3524337664;3564691456;3518701568;0;;416.2855529785156;313357583;0.9963511824607849;6;6
686;webtransport;remote;night;2025-04-16T01:15:33Z;2025-04-16T01:15:47Z;3;5;1744758933;1744758947;312214163;9.60396;10.41041;16.699219;8.710217;11.804385;18.624161;42748002304;42670641152;42789376000;3525591040;3663802368;3516166144;0;;178.40809631347656;313357583;0.9963511824607849;14;14
687;webtransport;remote;night;2025-04-16T01:15:33Z;2025-04-16T01:15:41Z;4;5;1744758933;1744758941;312214163;9.064039;10.9375;16.912488;8.710218;17.79661;18.760469;42747113472;43075493888;42793623552;3525591040;3597594624;3516428288;0;;312.21417236328125;313357583;0.9963511824607849;8;8
688;webtransport;remote;night;2025-04-16T01:15:33Z;2025-04-16T01:15:43Z;2;5;1744758933;1744758942;312214163;8.85214;13.124388;17.037754;8.724832;15.008431;18.760469;42746400768;42700505088;42800459776;3525591040;3617267712;3516370944;0;;277.5237121582031;313357583;0.9963511824607849;10;9
689;webtransport;remote;night;2025-04-16T01:15:33Z;2025-04-16T01:15:58Z;1;5;1744758933;1744758958;312214163;9.020369;7.53221;16.813294;9.045226;8.681135;19.063545;42745872384;42466529280;42800676864;3525591040;3500072960;3516178432;0;;99.90853881835938;313357583;0.9963511824607849;25;25
690;webtransport;remote;night;2025-04-16T01:15:33Z;2025-04-16T01:15:55Z;5;5;1744758933;1744758955;312214163;9.680542;10.318226;16.601562;9.228188;11.744966;19.230769;42746769408;42547666944;42806902784;3517542400;3622117376;3517411328;0;;113.53242492675781;313357583;0.9963511824607849;22;22
691;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:13Z;4;10;1744758959;1744758973;312214163;7.907908;10.21611;24.448898;9.212731;19.185059;19.561551;42453626880;42805141504;42622754816;3497598976;3742183424;3486031872;0;;178.40809631347656;313357583;0.9963511824607849;15;14
692;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:08Z;3;10;1744758959;1744758967;312214163;8.185404;12.23092;24.233432;9.197324;19.763514;19.528619;42453647360;42768191488;42622861312;3497598976;3654553600;3486834688;0;;312.21417236328125;313357583;0.9963511824607849;10;8
693;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:17Z;9;10;1744758959;1744758976;312214163;8.398438;14.467253;23.694779;9.060403;19.966443;19.425676;42454855680;42724970496;42624573440;3497598976;3800526848;3487154176;0;;146.92431640625;313357583;0.9963511824607849;19;17
694;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:16Z;7;10;1744758959;1744758976;312214163;8.893281;13.853659;23.895582;9.228188;18.675722;19.392917;42454970368;42688974848;42631397376;3497598976;3797151744;3487977472;0;;146.92431640625;313357583;0.9963511824607849;18;17
695;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:21Z;8;10;1744758959;1744758981;312214163;9.277344;12.623274;21.915104;9.395973;18.104907;19.256757;42456903680;42756444160;42631503872;3497828352;3866148864;3489013760;0;;113.53242492675781;313357583;0.9963511824607849;23;22
696;webtransport;remote;night;2025-04-16T01:15:59Z;2025-04-16T01:16:30Z;10;10;1744758959;1744758990;312214163;10.068426;9.081935;21.2;9.715243;8.375209;19.663865;42461171712;42665349120;42638086144;3476799488;3778846720;3488436224;0;;80.57140350341797;313357583;0.9963511824607849;31;31
697;webtransport;remote;night;2025-04-16T01:15:59Z;2025-04-16T01:16:29Z;6;10;1744758959;1744758989;312214163;10.546875;5.81854;18.945312;10.385259;10.535117;19.392917;42455711744;42675302400;42635595776;3474882560;3827638272;3488727040;0;;83.25711059570312;313357583;0.9963511824607849;30;30
698;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:29Z;1;10;1744758959;1744758989;312214163;11.241447;5.258033;17.43738;11.784511;10.887772;19.120135;42461487104;42671382528;42622361600;3474264064;3827204096;3489705984;0;;83.25711059570312;313357583;0.9963511824607849;31;30
699;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:26Z;5;10;1744758959;1744758986;312214163;11.448141;7.707317;15.804878;12.141653;13.902847;18.845501;42470207488;42687750144;42604171264;3474853888;3897098240;3490111488;0;;92.50790405273438;313357583;0.9963511824607849;28;27
700;webtransport;remote;night;2025-04-16T01:15:58Z;2025-04-16T01:16:26Z;2;10;1744758959;1744758986;312214163;12.622309;7.714844;15.053763;13.827993;13.255033;19.120135;42484854784;42676326400;42603769856;3476692992;3896877056;3492147200;0;;92.50790405273438;313357583;0.9963511824607849;28;27
701;webtransport;remote;night;2025-04-16T01:16:30Z;2025-04-16T01:16:38Z;3;10;1744758990;1744758998;312214163;5.258033;8.187135;10.15625;9.243698;20.299501;18.991596;42653806592;42814115840;42661867520;3714224128;3785560064;3698794496;0;;312.21417236328125;313357583;0.9963511824607849;8;8
702;webtransport;remote;night;2025-04-16T01:16:30Z;2025-04-16T01:16:39Z;9;10;1744758990;1744758999;312214163;5.227493;9.290709;9.677419;9.07563;19.831933;18.855219;42653827072;42833571840;42651029504;3713994752;3788484608;3699564544;0;;277.5237121582031;313357583;0.9963511824607849;9;9
703;webtransport;remote;night;2025-04-16T01:16:30Z;2025-04-16T01:16:44Z;1;10;1744758990;1744759004;312214163;5.294118;9.533074;9.88024;9.07563;19.152542;18.718381;42653843456;42823544832;42640805888;3713994752;3859566592;3699576832;0;;178.40809631347656;313357583;0.9963511824607849;14;14
